accuracy,loss,val_accuracy,val_loss,val_f1_macro,val_f1_weighted,north_added_block_0,north_active_block_0,training_time_s
0.6602176427841187,1.2603317499160767,0.7405318021774292,0.9929828643798828,0.10636574074074075,0.6301377324141225,1,99,386.0496913999996
0.733575165271759,0.9965940117835999,0.7397260069847107,0.9714635014533997,0.12634328358208954,0.6376114592228223,1,102,386.0496913999996
0.7329705953598022,0.9290802478790283,0.7373086214065552,0.9531955122947693,0.13600925376088677,0.6469433523905771,2,109,386.0496913999996
0.7428456544876099,0.8166916966438293,0.7074939608573914,1.0067541599273682,0.16370292877626053,0.6595340450397852,2,117,386.0496913999996
0.7648125886917114,0.7160292267799377,0.6776793003082275,1.0800451040267944,0.1741508599010052,0.6517589607446991,6,136,386.0496913999996
0.7871825695037842,0.6345394849777222,0.6663980484008789,1.1547110080718994,0.20941420657340537,0.6500437875182667,8,160,386.0496913999996
0.8093510866165161,0.571114718914032,0.6833199262619019,1.169988751411438,0.199387656419587,0.6538962231824209,8,184,386.0496913999996
0.8262796998023987,0.5227693915367126,0.6712328791618347,1.2231184244155884,0.2000260174795069,0.6512001169452143,8,208,386.0496913999996
