accuracy,loss,val_accuracy,val_loss,val_f1_macro,val_f1_weighted,north_added_block_0,north_active_block_0,training_time_s
0.7001209259033203,1.0918577909469604,0.7405318021774292,0.9962049126625061,0.10636574074074075,0.6301377324141225,1,129,426.11035929999707
0.7317613959312439,1.002355694770813,0.7405318021774292,0.9779142141342163,0.10636574074074075,0.6301377324141225,8,137,426.11035929999707
0.7365981340408325,0.9290145039558411,0.7429492473602295,0.9654823541641235,0.1487412324377181,0.6544999818632555,8,145,426.11035929999707
0.746070146560669,0.8187187314033508,0.7195810079574585,1.0004537105560303,0.17355895697125567,0.653803482783905,8,153,426.11035929999707
0.7627972364425659,0.72769695520401,0.7066881656646729,1.0449036359786987,0.19969516960332634,0.6615790313752784,8,161,426.11035929999707
0.7849657535552979,0.6449322700500488,0.6881546974182129,1.1022661924362183,0.20505506232823978,0.6561446194352191,8,169,426.11035929999707
0.8174123167991638,0.56382155418396,0.6905721426010132,1.1661813259124756,0.2501983168466074,0.6660904298342899,8,177,426.11035929999707
0.8430068492889404,0.47890180349349976,0.678485095500946,1.2375906705856323,0.2715353191315237,0.6649978776542399,8,185,426.11035929999707
