accuracy,loss,val_accuracy,val_loss,val_f1_macro,val_f1_weighted,north_added_block_0,north_active_block_0,training_time_s
0.6590084433555603,1.2033753395080566,0.7405318021774292,1.0017752647399902,0.10636574074074075,0.6301377324141225,1,260,652.8125814000014
0.7315598726272583,1.0174360275268555,0.7405318021774292,0.9911368489265442,0.10636574074074075,0.6301377324141225,5,270,652.8125814000014
0.7311567664146423,0.9810840487480164,0.7373086214065552,0.9561534523963928,0.11435455607476636,0.6350601903800824,8,290,652.8125814000014
0.733575165271759,0.8591750264167786,0.721998393535614,0.965715765953064,0.16163968324795175,0.6567321810089222,8,322,652.8125814000014
0.75896817445755,0.7302605509757996,0.6905721426010132,1.0136407613754272,0.19368679446872966,0.6584552799035712,8,354,652.8125814000014
0.8012897968292236,0.6196480393409729,0.6792908906936646,1.0736557245254517,0.24154986036679071,0.6610796762991243,8,386,652.8125814000014
0.8268843293190002,0.5233097672462463,0.6760677099227905,1.1412248611450195,0.25684027789175745,0.6571384683367665,8,418,652.8125814000014
0.8561064004898071,0.438010036945343,0.6688154935836792,1.2477333545684814,0.2582918614883718,0.6548857833152351,8,450,652.8125814000014
